timestamp,x,y,z
2026-09-20 21:14:46.651281,0.1651763916015625,-0.1013641357421875,0.2823486328125
2026-09-20 21:14:47.653486,0.1651763916015625,-0.1013641357421875,0.419525146484375
2026-09-20 21:14:48.658930,-0.47796630859375,-0.1013641357421875,0.419525146484375
2026-09-20 21:14:49.668204,-0.47796630859375,-0.4046783447265625,0.419525146484375
2026-09-20 21:14:50.675032,-0.47796630859375,-0.4046783447265625,0.3728485107421875
2026-09-20 21:14:51.688926,-0.4207000732421875,-0.4046783447265625,0.3728485107421875
2026-09-20 21:14:52.690214,-0.4207000732421875,-0.43853759765625,0.3728485107421875
2026-09-20 21:14:53.703337,-0.4207000732421875,-0.43853759765625,-0.1334686279296875
2026-09-20 21:14:55.713815,1.3224639892578125,-0.43853759765625,-0.1334686279296875
2026-09-20 21:14:56.714948,1.3224639892578125,-0.316497802734375,-0.1334686279296875
2026-09-20 21:14:57.715333,1.3224639892578125,-0.316497802734375,0.0810089111328125
