timestamp,x,y,z
2026-09-20 21:09:39.661065,0.0982513427734375,-0.056060791015625,-0.987274169921875
2026-09-20 21:09:40.664959,0.0982513427734375,-0.056060791015625,-0.9918975830078125
2026-09-20 21:09:42.678097,0.0949554443359375,-0.056060791015625,-0.9918975830078125
2026-09-20 21:09:43.691717,0.0949554443359375,-0.0589447021484375,-0.9918975830078125
2026-09-20 21:09:44.696668,0.0949554443359375,-0.0589447021484375,-0.9924468994140625
2026-09-20 21:09:45.699108,0.0951995849609375,-0.0589447021484375,-0.9924468994140625
2026-09-20 21:09:46.699826,0.0951995849609375,-0.06024169921875,-0.9924468994140625
2026-09-20 21:09:47.706298,0.0951995849609375,-0.06024169921875,-0.9944305419921875
2026-09-20 21:09:48.712161,0.0939788818359375,-0.06024169921875,-0.9944305419921875
2026-09-20 21:09:49.726663,0.0939788818359375,-0.0572509765625,-0.9944305419921875
2026-09-20 21:09:50.731012,0.0939788818359375,-0.0572509765625,-0.9931488037109375
