timestamp,x,y,z
2026-09-20 21:11:14.433847,0.090484619140625,-0.057830810546875,-0.9928741455078125
2026-09-20 21:11:15.440124,0.0889892578125,-0.057830810546875,-0.9928741455078125
2026-09-20 21:11:16.442098,0.0889892578125,-0.0569610595703125,-0.9928741455078125
2026-09-20 21:11:17.456636,0.0889892578125,-0.0569610595703125,-0.992828369140625
2026-09-20 21:11:18.468498,0.0892486572265625,-0.0569610595703125,-0.992828369140625
2026-09-20 21:11:19.483027,0.0892486572265625,-0.0561370849609375,-0.992828369140625
2026-09-20 21:11:20.488264,0.0892486572265625,-0.0561370849609375,-0.9935150146484375
2026-09-20 21:11:21.488962,0.0901336669921875,-0.0561370849609375,-0.9935150146484375
2026-09-20 21:11:22.491745,0.0901336669921875,-0.0549468994140625,-0.9935150146484375
2026-09-20 21:11:23.501019,0.0901336669921875,-0.0549468994140625,-0.9925384521484375
2026-09-20 21:11:24.511573,0.0907440185546875,-0.0549468994140625,-0.9925384521484375
2026-09-20 21:11:25.520705,0.0907440185546875,-0.057861328125,-0.9925384521484375
