timestamp,x,y,z
2026-09-20 21:12:38.071237,0.089599609375,-0.0561370849609375,-0.9941864013671875
2026-09-20 21:12:39.076216,0.089599609375,-0.0561370849609375,-0.9933624267578125
2026-09-20 21:12:40.077742,0.0885467529296875,-0.0561370849609375,-0.9933624267578125
2026-09-20 21:12:41.089380,0.0885467529296875,-0.0553436279296875,-0.9933624267578125
2026-09-20 21:12:42.097920,0.0885467529296875,-0.0553436279296875,-0.9935302734375
2026-09-20 21:12:43.098225,0.088287353515625,-0.0553436279296875,-0.9935302734375
2026-09-20 21:12:44.109765,0.088287353515625,-0.0580291748046875,-0.9935302734375
2026-09-20 21:12:45.121963,0.088287353515625,-0.0580291748046875,-0.993865966796875
2026-09-20 21:12:46.125063,0.08782958984375,-0.0580291748046875,-0.993865966796875
2026-09-20 21:12:47.136889,0.08782958984375,-0.05743408203125,-0.993865966796875
2026-09-20 21:12:48.144768,0.08782958984375,-0.05743408203125,-0.996978759765625
2026-09-20 21:12:49.156134,0.088592529296875,-0.05743408203125,-0.996978759765625
