timestamp,x,y,z
2026-09-20 21:08:51.293783,0.0168914794921875,-0.039093017578125,-0.985198974609375
2026-09-20 21:08:52.301046,0.022613525390625,-0.039093017578125,-0.985198974609375
2026-09-20 21:08:53.315036,0.022613525390625,-0.043487548828125,-0.985198974609375
2026-09-20 21:08:54.327051,0.022613525390625,-0.043487548828125,-1.01995849609375
2026-09-20 21:08:55.341250,-0.007598876953125,-0.043487548828125,-1.01995849609375
2026-09-20 21:08:56.344859,-0.007598876953125,-0.0254058837890625,-1.01995849609375
2026-09-20 21:08:57.360869,-0.007598876953125,-0.0254058837890625,-1.027252197265625
2026-09-20 21:08:58.375026,-0.0245819091796875,-0.0254058837890625,-1.027252197265625
2026-09-20 21:08:59.377943,-0.0245819091796875,0.0030517578125,-1.027252197265625
2026-09-20 21:09:00.391548,-0.0245819091796875,0.0030517578125,-1.0052490234375
2026-09-20 21:09:01.398917,-0.0352783203125,0.0030517578125,-1.0052490234375
2026-09-20 21:09:02.400427,-0.0352783203125,0.00439453125,-1.0052490234375
