timestamp,x,y,z
2026-09-20 21:13:01.233899,0.0885162353515625,-0.057769775390625,-0.995208740234375
2026-09-20 21:13:02.247431,0.0885162353515625,-0.0559234619140625,-0.995208740234375
2026-09-20 21:13:03.252091,0.0885162353515625,-0.0559234619140625,-0.99151611328125
2026-09-20 21:13:04.256376,0.088287353515625,-0.0559234619140625,-0.99151611328125
2026-09-20 21:13:05.261175,0.088287353515625,-0.057830810546875,-0.99151611328125
2026-09-20 21:13:06.270998,0.088287353515625,-0.057830810546875,-1.0005645751953125
2026-09-20 21:13:07.274813,0.0876922607421875,-0.057830810546875,-1.0005645751953125
2026-09-20 21:13:08.278638,0.0876922607421875,-0.0561676025390625,-1.0005645751953125
2026-09-20 21:13:09.293901,0.0876922607421875,-0.0561676025390625,-0.9971160888671875
2026-09-20 21:13:11.312010,0.0886077880859375,-0.0561676025390625,-0.9971160888671875
2026-09-20 21:13:12.314396,0.0886077880859375,-0.0576629638671875,-0.9971160888671875
