timestamp,x,y,z
2026-09-20 21:12:02.771506,0.0882720947265625,-0.0574493408203125,-0.992767333984375
2026-09-20 21:12:03.780306,0.0882720947265625,-0.056549072265625,-0.992767333984375
2026-09-20 21:12:04.783082,0.0882720947265625,-0.056549072265625,-0.992828369140625
2026-09-20 21:12:05.795039,0.08941650390625,-0.056549072265625,-0.992828369140625
2026-09-20 21:12:06.806797,0.08941650390625,-0.0575714111328125,-0.992828369140625
2026-09-20 21:12:07.808700,0.08941650390625,-0.0575714111328125,-0.9932098388671875
2026-09-20 21:12:08.812627,0.087158203125,-0.0575714111328125,-0.9932098388671875
2026-09-20 21:12:09.816329,0.087158203125,-0.0562591552734375,-0.9932098388671875
2026-09-20 21:12:10.819383,0.087158203125,-0.0562591552734375,-0.99322509765625
2026-09-20 21:12:11.822133,0.0891876220703125,-0.0562591552734375,-0.99322509765625
2026-09-20 21:12:12.823681,0.0891876220703125,-0.056243896484375,-0.99322509765625
